text,classification,text_tokens
Vídeo mostra policiais brasileiros expulsando pessoas das praias com spray de pimenta e balas de borracha por causa das medidas restritivas da COVID-19.,0,"['vídeo', 'mostra', 'policiais', 'brasileiros', 'expulsando', 'praias', 'spray', 'pimenta', 'balas', 'borracha', 'causa', 'medidas', 'restritivas', 'covid']"
Vídeo mostra caminhões no Brasil descartando alimentos perdidos devido ao isolamento social,0,"['vídeo', 'mostra', 'caminhões', 'brasil', 'descartando', 'alimentos', 'perdidos', 'devido', 'isolamento', 'social']"
Vitamina C com zinco previne e trata a infecção por coronavírus,0,"['vitamina', 'c', 'zinco', 'previne', 'trata', 'infecção', 'coronavírus']"
Chá de erva-doce é uma cura contra o novo coronavírus.,0,"['chá', 'erva', 'doce', 'cura', 'coronavírus']"
"Em vídeo, médico e personalidade da TV brasileira Drauzio Varella diz que continuará andando pelas ruas.",0,"['vídeo', 'médico', 'personalidade', 'tv', 'brasileira', 'drauzio', 'varella', 'continuará', 'andando', 'ruas']"
Notícia divulgada em 2015 pela TV italiana RAI comprova que o novo coronavírus foi criado em laboratório pelo governo chinês. ,0,"['notícia', 'divulgada', 'tv', 'italiana', 'rai', 'comprova', 'coronavírus', 'criado', 'laboratório', 'governo', 'chinês']"
Eles criam doenças para oferecer vacinas. Já existe uma patente para um coronavírus atenuado.,0,"['criam', 'doenças', 'oferecer', 'vacinas', 'existe', 'patente', 'coronavírus', 'atenuado']"
"Coronavírus na China: mais de 30 milhões em quarentena, 2,8 milhões infectados; 112.000 mortos! Pessoas caindo nas ruas e trens! Supermercados sem comida!",0,"['coronavírus', 'china', 'milhões', 'quarentena', 'milhões', 'infectados', 'mortos', 'caindo', 'ruas', 'trens', 'supermercados', 'comida']"
Paciente com coronavírus morde jugular de médico nos EUA,0,"['paciente', 'coronavírus', 'morde', 'jugular', 'médico', 'eua']"
"Empresa chinesa Ruilan Bao Hu San Biotech Limited é a origem do novo coronavírus. Seu logotipo lembra a Umbrella Corporation, do videogame Resident Evil.",0,"['empresa', 'chinesa', 'ruilan', 'bao', 'hu', 'san', 'biotech', 'limited', 'origem', 'coronavírus', 'logotipo', 'lembra', 'umbrella', 'corporation', 'videogame', 'resident', 'evil']"
"Foto de várias pessoas caídas no chão no meio da rua, supostamente na China",0,"['foto', 'várias', 'caídas', 'chão', 'rua', 'supostamente', 'china']"
"Vídeo do mercado de Wuhan, cidade chinesa onde o novo coronavírus começou a se espalhar.",0,"['vídeo', 'mercado', 'wuhan', 'cidade', 'chinesa', 'coronavírus', 'começou', 'espalhar']"
"Como prevenir o coronavírus: beba chá de erva-doce duas vezes por dia. O chá de erva-doce tem o mesmo componente do medicamento Tamiflu, usado no tratamento do H1N1",0,"['prevenir', 'coronavírus', 'beba', 'chá', 'erva', 'doce', 'chá', 'erva', 'doce', 'componente', 'medicamento', 'tamiflu', 'usado', 'tratamento', 'hn']"
Médicos confirmam que o novo coronavírus pode chegar ao Brasil por meio de pacotes do AliExpress.,0,"['médicos', 'confirmam', 'coronavírus', 'chegar', 'brasil', 'pacotes', 'aliexpress']"
"Caso do novo coronavírus foi registrado em hospital no Maranhão, Brasil.",0,"['caso', 'coronavírus', 'registrado', 'hospital', 'maranhão', 'brasil']"
"Este é um mercado na China, onde morcegos e cobras eram servidos como alimento.",0,"['mercado', 'china', 'morcegos', 'cobras', 'servidos', 'alimento']"
Pesquisas mostram que partes do código genético do HIV foram inseridas no novo coronavírus.,0,"['pesquisas', 'mostram', 'partes', 'código', 'genético', 'hiv', 'inseridas', 'coronavírus']"
Imagens de satélite mostram aumento nas emissões de SO2 em torno de Wuhan.,0,"['imagens', 'satélite', 'mostram', 'aumento', 'emissões', 'so', 'torno', 'wuhan']"
Os Simpsons previram o surto de coronavírus.,0,"['simpsons', 'previram', 'surto', 'coronavírus']"
O vinagre é mais eficaz que os desinfetantes para as mãos à base de álcool para matar o novo coronavírus.,0,"['vinagre', 'eficaz', 'desinfetantes', 'mãos', 'base', 'álcool', 'matar', 'coronavírus']"
Vitamin C and warm water with lemon can prevent COVID-19.,0,"['vitamin', 'c', 'and', 'warm', 'water', 'with', 'lemon', 'can', 'prevent', 'covid']"
Desinfetante para as mãos à base de álcool pode influenciar os resultados em um teste do bafômetro.,0,"['desinfetante', 'mãos', 'base', 'álcool', 'influenciar', 'resultados', 'teste', 'bafômetro']"
Bebidas quentes matam o coronavírus: o vírus morre quando a temperatura ambiente é superior a 26ºC. Gargarejar água quente ajuda a tratar a doença e o vírus fica em suas mãos por 10 minutos.,0,"['bebidas', 'quentes', 'matam', 'coronavírus', 'vírus', 'morre', 'temperatura', 'ambiente', 'superior', 'ºc', 'gargarejar', 'água', 'quente', 'ajuda', 'tratar', 'doença', 'vírus', 'fica', 'mãos', 'minutos']"
Cuba desenvolveu vacina contra o coronavírus.,0,"['cuba', 'desenvolveu', 'vacina', 'coronavírus']"
Você pode autodiagnosticar o COVID-19 prendendo a respiração por 10 segundos e evitar o COVID-19 bebendo água constantemente. COVID-19 causa fibrose nos pulmões.,0,"['autodiagnosticar', 'covid', 'prendendo', 'respiração', 'segundos', 'evitar', 'covid', 'bebendo', 'água', 'constantemente', 'covid', 'causa', 'fibrose', 'pulmões']"
Água fervida com alho cura o coronavírus.,0,"['água', 'fervida', 'alho', 'cura', 'coronavírus']"
Igreja Universal do Reino de Deus está vendendo 500 frascos “abençoados” de desinfetantes para as mãos  ,0,"['igreja', 'universal', 'reino', 'deus', 'vendendo', 'frascos', 'abençoados', 'desinfetantes', 'mãos']"
Israel já desenvolveu uma vacina contra o COVID-19,0,"['israel', 'desenvolveu', 'vacina', 'covid']"
Cantora brasileira Preta Gil cantou em um bloco de carnaval quando já estava infectada com coronavírus.,0,"['cantora', 'brasileira', 'preta', 'gil', 'cantou', 'bloco', 'carnaval', 'infectada', 'coronavírus']"
 Evite beber água fria durante a pandemia; exposição à luz solar é benéfica,0,"['evite', 'beber', 'água', 'fria', 'pandemia', 'exposição', 'luz', 'solar', 'benéfica']"
Vítimas de coronavírus são enterradas nesta manhã na quarta-feira na Itália. “Descanse em paz”.,0,"['vítimas', 'coronavírus', 'enterradas', 'n', 'manhã', 'feira', 'itália', 'descanse', 'paz']"
"Rodrigo Maia, presidente da Câmara dos Deputados, votou uma lei que proíbe o presidente de fechar fronteiras.",0,"['rodrigo', 'maia', 'presidente', 'câmara', 'deputados', 'votou', 'lei', 'proíbe', 'presidente', 'fechar', 'fronteiras']"
Netflix oferece acesso gratuito a qualquer pessoa no Brasil durante a crise do coronavírus.,0,"['netflix', 'oferece', 'acesso', 'gratuito', 'pessoa', 'brasil', 'crise', 'coronavírus']"
Petrobras (maior companhia de petróleo do Brasil) encerra suas refinarias a partir de 24 de março.,0,"['petrobras', 'companhia', 'petróleo', 'brasil', 'encerra', 'refinarias', 'março']"
Uber suspenderá as operações por 10 dias no Brasil devido à pandemia.,0,"['uber', 'suspenderá', 'operações', 'dias', 'brasil', 'devido', 'pandemia']"
"Homem afirma que seu cão foi vacinado contra o coronavírus, portanto o SARS-Cov-2 não é realmente um vírus novo.",0,"['homem', 'afirma', 'cão', 'vacinado', 'coronavírus', 'sars', 'cov', 'realmente', 'vírus']"
"Atacadão, uma rede de supermercados no Brasil, está distribuindo mercadorias gratuitamente. Você pode obtê-los se deixar um comentário na postagem.",0,"['atacadão', 'rede', 'supermercados', 'brasil', 'distribuindo', 'mercadorias', 'gratuitamente', 'obtê', 'los', 'deixar', 'comentário', 'postagem']"
Ladrões se disfarçam de agentes de saúde para invadir e roubar prédios em Belo Horizonte e Goiânia.,0,"['ladrões', 'disfarçam', 'agentes', 'saúde', 'invadir', 'roubar', 'prédios', 'belo', 'horizonte', 'goiânia']"
Idosos que forem pegos perambulando na rua no Brasil terão suas aposentadorias canceladas pelo governo.,0,"['idosos', 'pegos', 'perambulando', 'rua', 'brasil', 'aposentadorias', 'canceladas', 'governo']"
"Fotos mostram a jornalista Maju Coutinho andando na praia do Leblon com o namorado, contrariando os decretos para ficar em casa durante a pandemia.",0,"['fotos', 'mostram', 'jornalista', 'maju', 'coutinho', 'andando', 'praia', 'leblon', 'namorado', 'contrariando', 'decretos', 'ficar', 'casa', 'pandemia']"
"Drauzio Varella, um dos médicos mais famosos do Brasil, declarou em um vídeo em 22/03/20: Não há crise de coronavírus; isto é apenas um resfriado forte. Não há motivo para mudar sua rotina, a menos que você esteja infectado.",0,"['drauzio', 'varella', 'médicos', 'famosos', 'brasil', 'declarou', 'vídeo', 'crise', 'coronavírus', 'resfriado', 'forte', 'motivo', 'mudar', 'rotina', 'infectado']"
"Foto mostra baile funk em São Paulo durante o coronavírus, apesar das restrições de reuniões de massa devido ao COVID-19.",0,"['foto', 'mostra', 'baile', 'funk', 'paulo', 'coronavírus', 'apesar', 'restrições', 'reuniões', 'massa', 'devido', 'covid']"
"Existem 1.000 vagas abertas para enfermeiros, médicos e outros profissionais de saúde trabalharem em um hospital temporário em São Paulo que será utilizado no tratamento de casos COVID-19.",0,"['existem', 'vagas', 'abertas', 'enfermeiros', 'médicos', 'profissionais', 'saúde', 'trabalharem', 'hospital', 'temporário', 'paulo', 'utilizado', 'tratamento', 'casos', 'covid']"
Receita para álcool caseiro: misture 3 partes de etanol com 1 parte de água.,0,"['receita', 'álcool', 'caseiro', 'misture', 'partes', 'etanol', 'água']"
"Uma vacina que cura o COVID-19 em três horas será lançada no próximo domingo, de acordo com o presidente Donald Trump. A Roche já produziu milhões dessas vacinas.",0,"['vacina', 'cura', 'covid', 'lançada', 'domingo', 'acordo', 'presidente', 'donald', 'trump', 'roche', 'produziu', 'milhões', 'd', 'vacinas']"
Foto mostra da praia de Copacabana em 22/3/20 cheia de banhistas apesar de o Rio de Janeiro estar em quarentena devido ao COVID-19.,0,"['foto', 'mostra', 'praia', 'copacabana', 'cheia', 'banhistas', 'apesar', 'rio', 'janeiro', 'quarentena', 'devido', 'covid']"
Autoridades de saúde recomendam raspar a barba durante a crise do COVID-19.,0,"['autoridades', 'saúde', 'recomendam', 'raspar', 'barba', 'crise', 'covid']"
"Em 25 de março, um cientista francês testou com sucesso vacina contra o COVID-19.",0,"['março', 'cientista', 'francês', 'testou', 'sucesso', 'vacina', 'covid']"
General Augusto Heleno foi curado da infecção por COVID-19 usando cloroquina.,0,"['general', 'augusto', 'heleno', 'curado', 'infecção', 'covid', 'usando', 'cloroquina']"
"Um homem de 48 anos, desempregado por causa da crise do COVID-19, tentou se suicidar em São Paulo.",0,"['homem', 'desempregado', 'causa', 'crise', 'covid', 'tentou', 'suicidar', 'paulo']"
O H1N1 foi muito mais prejudicial para o Brasil do que o COVID-19: o número de casos e mortes foi muito maior.,0,"['hn', 'prejudicial', 'brasil', 'covid', 'casos', 'mortes']"
Foto mostra mercado supostamente saqueado por multidões furiosas por causa do bloqueio em São Paulo.,0,"['foto', 'mostra', 'mercado', 'supostamente', 'saqueado', 'multidões', 'furiosas', 'causa', 'bloqueio', 'paulo']"
"Israel aplicou o bloqueio vertical (pessoas mais jovens, sem risco, podem seguir suas rotinas diárias) e tem a menor taxa de mortalidade por COVID-19 no mundo.",0,"['israel', 'aplicou', 'bloqueio', 'vertical', 'jovens', 'risco', 'seguir', 'rotinas', 'diárias', 'taxa', 'mortalidade', 'covid', 'mundo']"
"Arquivo de áudio apresenta um suposto oficial do estado do Ceará, chamado Ricardo Certi, pedindo aos diretores de uma estação de TV local que critiquem Bolsonaro e elogiem as políticas do COVID-19 do governo do Ceará.",0,"['arquivo', 'áudio', 'apresenta', 'suposto', 'oficial', 'ceará', 'chamado', 'ricardo', 'certi', 'pedindo', 'diretores', 'estação', 'tv', 'critiquem', 'bolsonaro', 'elogiem', 'políticas', 'covid', 'governo', 'ceará']"
"Governo brasileiro dará subsídio de emergência mensal de R$ 600 em razão do COVID-19 para cidadãos pobres. Para acessá-lo, você precisa preencher um formulário oficial (link para o formulário).",0,"['governo', 'brasileiro', 'dará', 'subsídio', 'emergência', 'mensal', 'r', 'razão', 'covid', 'cidadãos', 'pobres', 'acessá', 'lo', 'precisa', 'preencher', 'formulário', 'oficial', 'link', 'formulário']"
"Ronaldo Caiado, governador de Goiás, foi espancadoem razão dos decretos de isolamento social. Galeria de fotos prova isso.",0,"['ronaldo', 'caiado', 'governador', 'goiás', 'espancadoem', 'razão', 'decretos', 'isolamento', 'social', 'galeria', 'fotos', 'prova']"
"Governador do Maranhão, Flávio Dino, entrega cestas de alimentos a uma multidão de pobres apesar das recomendações de evitar aglomerações durante a crise do COVID-19.",0,"['governador', 'maranhão', 'flávio', 'dino', 'entrega', 'cestas', 'alimentos', 'multidão', 'pobres', 'apesar', 'recomendações', 'evitar', 'aglomerações', 'crise', 'covid']"
"Em mensagem do PT, Gleisi Hoffmann pede aos afiliados que boicotem o subsídio de emergência mensal de 600 reais da COVID-19. Os eleitores do PT elegíveis devem rejeitá-lo e denunciá-lo, uma vez que está sendo pago por um governo fascista"".""",0,"['mensagem', 'pt', 'gleisi', 'hoffmann', 'pede', 'afiliados', 'boicotem', 'subsídio', 'emergência', 'mensal', 'reais', 'covid', 'eleitores', 'pt', 'elegíveis', 'rejeitá', 'lo', 'denunciá', 'lo', 'pago', 'governo', 'fascista']"
Os empresários Luciano Hang e Roberto Justus e o cantor Eduardo Costa doaram R$ 4 milhões e 90 respiradores ao SUS (Sistema Nacional de Saúde).,0,"['empresários', 'luciano', 'hang', 'roberto', 'justus', 'cantor', 'eduardo', 'costa', 'doaram', 'r', 'milhões', 'respiradores', 'sus', 'nacional', 'saúde']"
Organização Mundial de Saúde condenou medidas de isolamento para conter o COVID-19.,0,"['organização', 'mundial', 'saúde', 'condenou', 'medidas', 'isolamento', 'conter', 'covid']"
"Um representante do PSOL foi preso embriagado enquanto participava de uma festa durante isolamento social por conta do COVID-19 em Niterói, no Rio de Janeiro.",0,"['representante', 'psol', 'preso', 'embriagado', 'participava', 'festa', 'isolamento', 'social', 'conta', 'covid', 'niterói', 'rio', 'janeiro']"
"Dois homens identificados como donos do Carrefour"" no Brasil aparecem em vídeos criticando as medidas de isolamento.""",0,"['homens', 'identificados', 'donos', 'carrefour', 'brasil', 'aparecem', 'vídeos', 'criticando', 'medidas', 'isolamento']"
"A epidemia de COVID-19 está quase no fim na Holanda. O governo não fechou uma única loja. Tuitado inicialmente por um ex-ministro Bolsonaro, Osmar Terra, em 31/03/20.",0,"['epidemia', 'covid', 'quase', 'holanda', 'governo', 'fechou', 'única', 'loja', 'tuitado', 'inicialmente', 'ex', 'ministro', 'bolsonaro', 'osmar', 'terra']"
"Vídeo supostamente gravado em 31 de março em que um homem mostra centro de distribuição de alimentos em Contagem (MG) e alega escassez de alimentos em Minas Gerais causada por medidas de isolamento social. Vídeo foi tuitado por Jair Bolsonaro, que mais tarde o excluiu.",0,"['vídeo', 'supostamente', 'gravado', 'março', 'homem', 'mostra', 'centro', 'distribuição', 'alimentos', 'contagem', 'mg', 'alega', 'escassez', 'alimentos', 'minas', 'gerais', 'causada', 'medidas', 'isolamento', 'social', 'vídeo', 'tuitado', 'jair', 'bolsonaro', 'excluiu']"
Preso libertado por causa da epidemia de COVID-19 foi preso novamente em Campo Bom. Os policiais encontraram mais de 100 kg de cocaína em sua casa e várias armas.,0,"['preso', 'libertado', 'causa', 'epidemia', 'covid', 'preso', 'novamente', 'campo', 'policiais', 'encontraram', 'kg', 'cocaína', 'casa', 'várias', 'armas']"
"João Doria, governador de São Paulo, proibiu médicos de darem cloroquina a pacientes com COVID-19.",0,"['joão', 'doria', 'governador', 'paulo', 'proibiu', 'médicos', 'darem', 'cloroquina', 'pacientes', 'covid']"
"Em 1/4/20, todos os pacientes com coronavírus de Blumenau (SC), Brasil, foram curados.",0,"['pacientes', 'coronavírus', 'blumenau', 'sc', 'brasil', 'curados']"
Tabela compara as estatísticas da COVID-19 para países que impuseram isolamento social contra países que não impuseram.,0,"['tabela', 'compara', 'estatísticas', 'covid', 'países', 'impuseram', 'isolamento', 'social', 'países', 'impuseram']"
